direct_visual,annotation_index,cue,associations,AssignmentId,WorkerId,HITId,AssignmentStatus,SubmitTime,id,selected_images_q1,selected_images_q2,score_fooling_ai_1,score_fooling_ai_2,cue1,cue2,candidates,score,num_associations
,484,unstable,"[""gymnast"", ""slipping"", ""cane""]",3S0TNUHWKU4UUWHL9LBW85MA3DK8DB,A377LTGWJKY2IW,3YLTXLH3DFSUQKNARWRVWS06ZSQHP5,Submitted,2022-05-25 23:53:22+03:00,random_10_12_candidates_1152,"[""gymnast.jpg"", ""slipping.jpg"", ""cane.jpg""]","[""slipping.jpg"", ""cane.jpg"", ""chest.jpg""]",80,50,unstable,injury,"[""rake"", ""digit"", ""crushed"", ""lock"", ""cooler"", ""gymnast"", ""slipping"", ""oar"", ""cane"", ""bolt"", ""panties"", ""chest""]",80,3
,485,injury,"[""slipping"", ""cane"", ""chest""]",3S0TNUHWKU4UUWHL9LBW85MA3DK8DB,A377LTGWJKY2IW,3YLTXLH3DFSUQKNARWRVWS06ZSQHP5,Submitted,2022-05-25 23:53:22+03:00,random_10_12_candidates_1152,"[""gymnast.jpg"", ""slipping.jpg"", ""cane.jpg""]","[""slipping.jpg"", ""cane.jpg"", ""chest.jpg""]",80,50,unstable,injury,"[""rake"", ""digit"", ""crushed"", ""lock"", ""cooler"", ""gymnast"", ""slipping"", ""oar"", ""cane"", ""bolt"", ""panties"", ""chest""]",50,3
,486,food,"[""candy"", ""liter""]",3AZHRG4CU56EUFALLSS52HUGSXY03M,A382S0KJMW3K9S,37OPIVELUUPN3GH82D9Y6XBB06QAHI,Submitted,2022-05-25 01:00:15+03:00,random_10_12_candidates_1549,"[""candy.jpg"", ""liter.jpg""]","[""speaker.jpg"", ""spot.jpg""]",67,100,food,electronics,"[""canvas"", ""chess"", ""edge"", ""speaker"", ""candy"", ""liter"", ""spot"", ""flares"", ""fern"", ""snowman""]",67,2
,487,electronics,"[""speaker"", ""spot""]",3AZHRG4CU56EUFALLSS52HUGSXY03M,A382S0KJMW3K9S,37OPIVELUUPN3GH82D9Y6XBB06QAHI,Submitted,2022-05-25 01:00:15+03:00,random_10_12_candidates_1549,"[""candy.jpg"", ""liter.jpg""]","[""speaker.jpg"", ""spot.jpg""]",67,100,food,electronics,"[""canvas"", ""chess"", ""edge"", ""speaker"", ""candy"", ""liter"", ""spot"", ""flares"", ""fern"", ""snowman""]",100,2
,488,puddle,"[""flares"", ""snowman""]",3KRVW3HTZO7FHA270CG48M95NGDMSQ,A1HKYY6XI2OHO1,37OPIVELUUPN3GH82D9Y6XBB06QAHI,Submitted,2022-05-25 04:11:41+03:00,random_10_12_candidates_1549,"[""flares.jpg"", ""snowman.jpg""]","[""flares.jpg"", ""fern.jpg""]",100,67,puddle,greenhouse,"[""canvas"", ""chess"", ""edge"", ""speaker"", ""candy"", ""liter"", ""spot"", ""flares"", ""fern"", ""snowman""]",100,2
,489,greenhouse,"[""flares"", ""fern""]",3KRVW3HTZO7FHA270CG48M95NGDMSQ,A1HKYY6XI2OHO1,37OPIVELUUPN3GH82D9Y6XBB06QAHI,Submitted,2022-05-25 04:11:41+03:00,random_10_12_candidates_1549,"[""flares.jpg"", ""snowman.jpg""]","[""flares.jpg"", ""fern.jpg""]",100,67,puddle,greenhouse,"[""canvas"", ""chess"", ""edge"", ""speaker"", ""candy"", ""liter"", ""spot"", ""flares"", ""fern"", ""snowman""]",67,2
,490,temperature,"[""flares"", ""snowman""]",3UXUOQ9OKFJSWB9QF6SO44I96LDA79,A2QX3YJXAAHHVV,37OPIVELUUPN3GH82D9Y6XBB06QAHI,Submitted,2022-05-25 04:46:54+03:00,random_10_12_candidates_1549,"[""flares.jpg"", ""snowman.jpg""]","[""flares.jpg"", ""fern.jpg"", ""snowman.jpg""]",67,50,temperature,seasonal,"[""canvas"", ""chess"", ""edge"", ""speaker"", ""candy"", ""liter"", ""spot"", ""flares"", ""fern"", ""snowman""]",67,2
,491,seasonal,"[""flares"", ""fern"", ""snowman""]",3UXUOQ9OKFJSWB9QF6SO44I96LDA79,A2QX3YJXAAHHVV,37OPIVELUUPN3GH82D9Y6XBB06QAHI,Submitted,2022-05-25 04:46:54+03:00,random_10_12_candidates_1549,"[""flares.jpg"", ""snowman.jpg""]","[""flares.jpg"", ""fern.jpg"", ""snowman.jpg""]",67,50,temperature,seasonal,"[""canvas"", ""chess"", ""edge"", ""speaker"", ""candy"", ""liter"", ""spot"", ""flares"", ""fern"", ""snowman""]",50,3
,492,thermal,"[""lava"", ""brain""]",3A4NIXBJ77LSDX7HG3J3W0VAWNUML4,A1HKYY6XI2OHO1,3GONHBMNHVKAW2QR525AFVAGQDWMZ4,Submitted,2022-05-25 08:26:27+03:00,random_10_12_candidates_422,"[""lava.jpg"", ""brain.jpg""]","[""singer.jpg"", ""factory.jpg""]",0,100,thermal,precision,"[""wine"", ""lava"", ""singer"", ""yard"", ""liner"", ""cereal"", ""factory"", ""pine"", ""brain"", ""gorge""]",0,2
,493,precision,"[""singer"", ""factory""]",3A4NIXBJ77LSDX7HG3J3W0VAWNUML4,A1HKYY6XI2OHO1,3GONHBMNHVKAW2QR525AFVAGQDWMZ4,Submitted,2022-05-25 08:26:27+03:00,random_10_12_candidates_422,"[""lava.jpg"", ""brain.jpg""]","[""singer.jpg"", ""factory.jpg""]",0,100,thermal,precision,"[""wine"", ""lava"", ""singer"", ""yard"", ""liner"", ""cereal"", ""factory"", ""pine"", ""brain"", ""gorge""]",100,2
,494,outdoor,"[""lava"", ""yard"", ""gorge""]",3YGXWBAF713J63O5XMQ87NONGOB4CT,A2QX3YJXAAHHVV,3GONHBMNHVKAW2QR525AFVAGQDWMZ4,Submitted,2022-05-25 16:26:37+03:00,random_10_12_candidates_422,"[""lava.jpg"", ""yard.jpg"", ""gorge.jpg""]","[""wine.jpg"", ""brain.jpg""]",0,100,outdoor,addiction,"[""wine"", ""lava"", ""singer"", ""yard"", ""liner"", ""cereal"", ""factory"", ""pine"", ""brain"", ""gorge""]",0,3
,495,addiction,"[""wine"", ""brain""]",3YGXWBAF713J63O5XMQ87NONGOB4CT,A2QX3YJXAAHHVV,3GONHBMNHVKAW2QR525AFVAGQDWMZ4,Submitted,2022-05-25 16:26:37+03:00,random_10_12_candidates_422,"[""lava.jpg"", ""yard.jpg"", ""gorge.jpg""]","[""wine.jpg"", ""brain.jpg""]",0,100,outdoor,addiction,"[""wine"", ""lava"", ""singer"", ""yard"", ""liner"", ""cereal"", ""factory"", ""pine"", ""brain"", ""gorge""]",100,2
,496,vomit,"[""wine"", ""lava""]",3YHH42UU5C1VAJ0ARYW5Y3OXTRI0LA,A3RTW9UWYKSNWX,3GONHBMNHVKAW2QR525AFVAGQDWMZ4,Submitted,2022-05-26 11:32:38+03:00,random_10_12_candidates_422,"[""wine.jpg"", ""lava.jpg""]","[""cereal.jpg"", ""factory.jpg""]",100,67,vomit,shipping,"[""wine"", ""lava"", ""singer"", ""yard"", ""liner"", ""cereal"", ""factory"", ""pine"", ""brain"", ""gorge""]",100,2
,497,shipping,"[""cereal"", ""factory""]",3YHH42UU5C1VAJ0ARYW5Y3OXTRI0LA,A3RTW9UWYKSNWX,3GONHBMNHVKAW2QR525AFVAGQDWMZ4,Submitted,2022-05-26 11:32:38+03:00,random_10_12_candidates_422,"[""wine.jpg"", ""lava.jpg""]","[""cereal.jpg"", ""factory.jpg""]",100,67,vomit,shipping,"[""wine"", ""lava"", ""singer"", ""yard"", ""liner"", ""cereal"", ""factory"", ""pine"", ""brain"", ""gorge""]",67,2
,498,sniff,"[""nostril"", ""dog""]",3PXX5PX6LYKFYNCGSN449645PBWABN,A16184N1RO5OJV,34XASH8KLQ8GIYOLIT78OX82GEPPMM,Submitted,2022-05-25 02:36:40+03:00,random_10_12_candidates_736,"[""nostril.jpg"", ""dog.jpg""]","[""ice.jpg"", ""hail.jpg""]",0,67,sniff,cold,"[""valve"", ""burlap"", ""petal"", ""nostril"", ""inhaler"", ""mortar"", ""hobbit"", ""tummy"", ""dog"", ""ice"", ""movie"", ""hail""]",0,2
,499,cold,"[""ice"", ""hail""]",3PXX5PX6LYKFYNCGSN449645PBWABN,A16184N1RO5OJV,34XASH8KLQ8GIYOLIT78OX82GEPPMM,Submitted,2022-05-25 02:36:40+03:00,random_10_12_candidates_736,"[""nostril.jpg"", ""dog.jpg""]","[""ice.jpg"", ""hail.jpg""]",0,67,sniff,cold,"[""valve"", ""burlap"", ""petal"", ""nostril"", ""inhaler"", ""mortar"", ""hobbit"", ""tummy"", ""dog"", ""ice"", ""movie"", ""hail""]",67,2
,500,water,"[""ice"", ""hail""]",3KWTYT0871PU5QMBO42HFYKO9RLL5R,A1HKYY6XI2OHO1,34XASH8KLQ8GIYOLIT78OX82GEPPMM,Submitted,2022-05-25 05:40:49+03:00,random_10_12_candidates_736,"[""ice.jpg"", ""hail.jpg""]","[""hobbit.jpg"", ""movie.jpg""]",67,67,water,boxoffice,"[""valve"", ""burlap"", ""petal"", ""nostril"", ""inhaler"", ""mortar"", ""hobbit"", ""tummy"", ""dog"", ""ice"", ""movie"", ""hail""]",67,2
,501,boxoffice,"[""hobbit"", ""movie""]",3KWTYT0871PU5QMBO42HFYKO9RLL5R,A1HKYY6XI2OHO1,34XASH8KLQ8GIYOLIT78OX82GEPPMM,Submitted,2022-05-25 05:40:49+03:00,random_10_12_candidates_736,"[""ice.jpg"", ""hail.jpg""]","[""hobbit.jpg"", ""movie.jpg""]",67,67,water,boxoffice,"[""valve"", ""burlap"", ""petal"", ""nostril"", ""inhaler"", ""mortar"", ""hobbit"", ""tummy"", ""dog"", ""ice"", ""movie"", ""hail""]",67,2
,502,trilogy,"[""hobbit"", ""movie""]",32Z9ZLUT1M6ER4932YJIWCR8ACLOHB,A3RTW9UWYKSNWX,34XASH8KLQ8GIYOLIT78OX82GEPPMM,Submitted,2022-05-26 10:54:49+03:00,random_10_12_candidates_736,"[""hobbit.jpg"", ""movie.jpg""]","[""petal.jpg"", ""hail.jpg""]",100,67,trilogy,many,"[""valve"", ""burlap"", ""petal"", ""nostril"", ""inhaler"", ""mortar"", ""hobbit"", ""tummy"", ""dog"", ""ice"", ""movie"", ""hail""]",100,2
,503,many,"[""petal"", ""hail""]",32Z9ZLUT1M6ER4932YJIWCR8ACLOHB,A3RTW9UWYKSNWX,34XASH8KLQ8GIYOLIT78OX82GEPPMM,Submitted,2022-05-26 10:54:49+03:00,random_10_12_candidates_736,"[""hobbit.jpg"", ""movie.jpg""]","[""petal.jpg"", ""hail.jpg""]",100,67,trilogy,many,"[""valve"", ""burlap"", ""petal"", ""nostril"", ""inhaler"", ""mortar"", ""hobbit"", ""tummy"", ""dog"", ""ice"", ""movie"", ""hail""]",67,2
,504,metal,"[""spade"", ""pope"", ""piercing""]",35H6S234SBMCM5J410WFQF2RJW665E,A3UJSDFJ9LBQ6Z,3IYI9285WSM7N19WAR8AO5HED1FCJR,Submitted,2022-05-25 00:31:15+03:00,random_10_12_candidates_1806,"[""spade.jpg"", ""pope.jpg"", ""piercing.jpg""]","[""pope.jpg"", ""drip.jpg"", ""piercing.jpg""]",80,50,metal,gold,"[""spade"", ""taco"", ""pope"", ""drip"", ""ginger"", ""blueprint"", ""venom"", ""radish"", ""washing"", ""mucus"", ""piercing"", ""light bulb""]",80,3
,505,gold,"[""pope"", ""drip"", ""piercing""]",35H6S234SBMCM5J410WFQF2RJW665E,A3UJSDFJ9LBQ6Z,3IYI9285WSM7N19WAR8AO5HED1FCJR,Submitted,2022-05-25 00:31:15+03:00,random_10_12_candidates_1806,"[""spade.jpg"", ""pope.jpg"", ""piercing.jpg""]","[""pope.jpg"", ""drip.jpg"", ""piercing.jpg""]",80,50,metal,gold,"[""spade"", ""taco"", ""pope"", ""drip"", ""ginger"", ""blueprint"", ""venom"", ""radish"", ""washing"", ""mucus"", ""piercing"", ""light bulb""]",50,3
,506,root,"[""spade"", ""ginger"", ""radish""]",3O6CYIULEENR1ZOPTJHRWLTK6FDUW6,A2QX3YJXAAHHVV,3IYI9285WSM7N19WAR8AO5HED1FCJR,Submitted,2022-05-25 04:45:09+03:00,random_10_12_candidates_1806,"[""spade.jpg"", ""ginger.jpg"", ""radish.jpg""]","[""pope.jpg"", ""venom.jpg"", ""piercing.jpg""]",0,80,root,style,"[""spade"", ""taco"", ""pope"", ""drip"", ""ginger"", ""blueprint"", ""venom"", ""radish"", ""washing"", ""mucus"", ""piercing"", ""light bulb""]",0,3
,507,style,"[""pope"", ""venom"", ""piercing""]",3O6CYIULEENR1ZOPTJHRWLTK6FDUW6,A2QX3YJXAAHHVV,3IYI9285WSM7N19WAR8AO5HED1FCJR,Submitted,2022-05-25 04:45:09+03:00,random_10_12_candidates_1806,"[""spade.jpg"", ""ginger.jpg"", ""radish.jpg""]","[""pope.jpg"", ""venom.jpg"", ""piercing.jpg""]",0,80,root,style,"[""spade"", ""taco"", ""pope"", ""drip"", ""ginger"", ""blueprint"", ""venom"", ""radish"", ""washing"", ""mucus"", ""piercing"", ""light bulb""]",80,3
,508,root,"[""ginger"", ""radish""]",3H0W84IWBLO547AH4PSG54Z0TDRRE9,A1HKYY6XI2OHO1,3IYI9285WSM7N19WAR8AO5HED1FCJR,Submitted,2022-05-25 08:23:21+03:00,random_10_12_candidates_1806,"[""ginger.jpg"", ""radish.jpg""]","[""pope.jpg"", ""washing.jpg""]",0,100,root,cleanse,"[""spade"", ""taco"", ""pope"", ""drip"", ""ginger"", ""blueprint"", ""venom"", ""radish"", ""washing"", ""mucus"", ""piercing"", ""light bulb""]",0,2
,509,cleanse,"[""pope"", ""washing""]",3H0W84IWBLO547AH4PSG54Z0TDRRE9,A1HKYY6XI2OHO1,3IYI9285WSM7N19WAR8AO5HED1FCJR,Submitted,2022-05-25 08:23:21+03:00,random_10_12_candidates_1806,"[""ginger.jpg"", ""radish.jpg""]","[""pope.jpg"", ""washing.jpg""]",0,100,root,cleanse,"[""spade"", ""taco"", ""pope"", ""drip"", ""ginger"", ""blueprint"", ""venom"", ""radish"", ""washing"", ""mucus"", ""piercing"", ""light bulb""]",100,2
,510,Africa,"[""ape"", ""toy""]",3YOH7BII0AT0JEJ89V8T4W18YG3VKT,A1HKYY6XI2OHO1,37S0QRNUFB2GRHN02BVEXTCH7Z088X,Submitted,2022-05-25 08:47:52+03:00,random_10_12_candidates_32,"[""ape.jpg"", ""toy.jpg""]","[""sky.jpg"", ""wetland.jpg""]",67,67,Africa,jetstream,"[""sky"", ""cigarette"", ""island"", ""wetland"", ""ape"", ""pancake"", ""cement"", ""shell"", ""toy"", ""clap""]",67,2
,511,jetstream,"[""sky"", ""wetland""]",3YOH7BII0AT0JEJ89V8T4W18YG3VKT,A1HKYY6XI2OHO1,37S0QRNUFB2GRHN02BVEXTCH7Z088X,Submitted,2022-05-25 08:47:52+03:00,random_10_12_candidates_32,"[""ape.jpg"", ""toy.jpg""]","[""sky.jpg"", ""wetland.jpg""]",67,67,Africa,jetstream,"[""sky"", ""cigarette"", ""island"", ""wetland"", ""ape"", ""pancake"", ""cement"", ""shell"", ""toy"", ""clap""]",67,2
,512,minnow,"[""island"", ""wetland""]",39LOEL67OTRWC4FOGW5KVW0YCYV384,A2QX3YJXAAHHVV,37S0QRNUFB2GRHN02BVEXTCH7Z088X,Submitted,2022-05-25 18:53:50+03:00,random_10_12_candidates_32,"[""island.jpg"", ""wetland.jpg""]","[""sky.jpg"", ""island.jpg""]",67,100,minnow,tan,"[""sky"", ""cigarette"", ""island"", ""wetland"", ""ape"", ""pancake"", ""cement"", ""shell"", ""toy"", ""clap""]",67,2
,513,tan,"[""sky"", ""island""]",39LOEL67OTRWC4FOGW5KVW0YCYV384,A2QX3YJXAAHHVV,37S0QRNUFB2GRHN02BVEXTCH7Z088X,Submitted,2022-05-25 18:53:50+03:00,random_10_12_candidates_32,"[""island.jpg"", ""wetland.jpg""]","[""sky.jpg"", ""island.jpg""]",67,100,minnow,tan,"[""sky"", ""cigarette"", ""island"", ""wetland"", ""ape"", ""pancake"", ""cement"", ""shell"", ""toy"", ""clap""]",100,2
,514,sea,"[""island"", ""wetland""]",3ZPPDN2SLWIZ07EVA8SUEJZ6NWME9K,A382S0KJMW3K9S,37S0QRNUFB2GRHN02BVEXTCH7Z088X,Submitted,2022-05-26 02:18:18+03:00,random_10_12_candidates_32,"[""island.jpg"", ""wetland.jpg""]","[""island.jpg"", ""wetland.jpg""]",67,100,sea,water,"[""sky"", ""cigarette"", ""island"", ""wetland"", ""ape"", ""pancake"", ""cement"", ""shell"", ""toy"", ""clap""]",67,2
,515,water,"[""island"", ""wetland""]",3ZPPDN2SLWIZ07EVA8SUEJZ6NWME9K,A382S0KJMW3K9S,37S0QRNUFB2GRHN02BVEXTCH7Z088X,Submitted,2022-05-26 02:18:18+03:00,random_10_12_candidates_32,"[""island.jpg"", ""wetland.jpg""]","[""island.jpg"", ""wetland.jpg""]",67,100,sea,water,"[""sky"", ""cigarette"", ""island"", ""wetland"", ""ape"", ""pancake"", ""cement"", ""shell"", ""toy"", ""clap""]",100,2
,516,gear,"[""glove"", ""gorge"", ""golf""]",3F6HPJW4JEMIHNFNAZ7LQ2YSNO9W25,A2QX3YJXAAHHVV,3KL228NDMV8FFXVJUY45FB26QI7KG8,Submitted,2022-05-25 00:28:35+03:00,random_10_12_candidates_126,"[""glove.jpg"", ""gorge.jpg"", ""golf.jpg""]","[""glove.jpg"", ""racket.jpg"", ""golf.jpg""]",80,50,gear,wrist,"[""glove"", ""basket"", ""plutonium"", ""snake"", ""quiz"", ""ipad"", ""gorge"", ""racket"", ""comet"", ""golf""]",80,3
,517,wrist,"[""glove"", ""racket"", ""golf""]",3F6HPJW4JEMIHNFNAZ7LQ2YSNO9W25,A2QX3YJXAAHHVV,3KL228NDMV8FFXVJUY45FB26QI7KG8,Submitted,2022-05-25 00:28:35+03:00,random_10_12_candidates_126,"[""glove.jpg"", ""gorge.jpg"", ""golf.jpg""]","[""glove.jpg"", ""racket.jpg"", ""golf.jpg""]",80,50,gear,wrist,"[""glove"", ""basket"", ""plutonium"", ""snake"", ""quiz"", ""ipad"", ""gorge"", ""racket"", ""comet"", ""golf""]",50,3
,518,strike,"[""snake"", ""golf""]",32SCWG5HIIQGFF1NLF5TOL78AWWP68,A1HKYY6XI2OHO1,3KL228NDMV8FFXVJUY45FB26QI7KG8,Submitted,2022-05-25 05:35:20+03:00,random_10_12_candidates_126,"[""snake.jpg"", ""golf.jpg""]","[""racket.jpg"", ""golf.jpg""]",67,67,strike,swing,"[""glove"", ""basket"", ""plutonium"", ""snake"", ""quiz"", ""ipad"", ""gorge"", ""racket"", ""comet"", ""golf""]",67,2
,519,swing,"[""racket"", ""golf""]",32SCWG5HIIQGFF1NLF5TOL78AWWP68,A1HKYY6XI2OHO1,3KL228NDMV8FFXVJUY45FB26QI7KG8,Submitted,2022-05-25 05:35:20+03:00,random_10_12_candidates_126,"[""snake.jpg"", ""golf.jpg""]","[""racket.jpg"", ""golf.jpg""]",67,67,strike,swing,"[""glove"", ""basket"", ""plutonium"", ""snake"", ""quiz"", ""ipad"", ""gorge"", ""racket"", ""comet"", ""golf""]",67,2
,520,swing,"[""racket"", ""golf""]",3LJ7UR74RIZ2X7LWMCZMNYIZFSC4NY,A382S0KJMW3K9S,3KL228NDMV8FFXVJUY45FB26QI7KG8,Submitted,2022-05-25 14:47:31+03:00,random_10_12_candidates_126,"[""racket.jpg"", ""golf.jpg""]","[""racket.jpg"", ""golf.jpg""]",67,67,swing,sport,"[""glove"", ""basket"", ""plutonium"", ""snake"", ""quiz"", ""ipad"", ""gorge"", ""racket"", ""comet"", ""golf""]",67,2
,521,sport,"[""racket"", ""golf""]",3LJ7UR74RIZ2X7LWMCZMNYIZFSC4NY,A382S0KJMW3K9S,3KL228NDMV8FFXVJUY45FB26QI7KG8,Submitted,2022-05-25 14:47:31+03:00,random_10_12_candidates_126,"[""racket.jpg"", ""golf.jpg""]","[""racket.jpg"", ""golf.jpg""]",67,67,swing,sport,"[""glove"", ""basket"", ""plutonium"", ""snake"", ""quiz"", ""ipad"", ""gorge"", ""racket"", ""comet"", ""golf""]",67,2
,522,rightward,"[""downstairs"", ""running""]",3M23Y66PO3TDS7HFDW9NJQCJXG0S6O,A1HKYY6XI2OHO1,3ZURAPD28897VWD2B4S5SB6VGX7F11,Submitted,2022-05-25 04:59:01+03:00,random_10_12_candidates_133,"[""downstairs.jpg"", ""running.jpg""]","[""cabbage.jpg"", ""radish.jpg""]",67,67,rightward,harvest,"[""hive"", ""rise"", ""cabbage"", ""radish"", ""coal"", ""derby"", ""oxen"", ""lip"", ""downstairs"", ""running"", ""deodorant"", ""fertilizer""]",67,2
,523,harvest,"[""cabbage"", ""radish""]",3M23Y66PO3TDS7HFDW9NJQCJXG0S6O,A1HKYY6XI2OHO1,3ZURAPD28897VWD2B4S5SB6VGX7F11,Submitted,2022-05-25 04:59:01+03:00,random_10_12_candidates_133,"[""downstairs.jpg"", ""running.jpg""]","[""cabbage.jpg"", ""radish.jpg""]",67,67,rightward,harvest,"[""hive"", ""rise"", ""cabbage"", ""radish"", ""coal"", ""derby"", ""oxen"", ""lip"", ""downstairs"", ""running"", ""deodorant"", ""fertilizer""]",67,2
,524,tired,"[""downstairs"", ""running""]",3IFS6Q0HJJ5TLRCGFXICGT2O7DCIS2,A16184N1RO5OJV,3ZURAPD28897VWD2B4S5SB6VGX7F11,Submitted,2022-05-26 01:21:45+03:00,random_10_12_candidates_133,"[""downstairs.jpg"", ""running.jpg""]","[""hive.jpg"", ""cabbage.jpg"", ""radish.jpg"", ""coal.jpg""]",67,40,tired,farm,"[""hive"", ""rise"", ""cabbage"", ""radish"", ""coal"", ""derby"", ""oxen"", ""lip"", ""downstairs"", ""running"", ""deodorant"", ""fertilizer""]",67,2
,525,farm,"[""hive"", ""cabbage"", ""radish"", ""coal""]",3IFS6Q0HJJ5TLRCGFXICGT2O7DCIS2,A16184N1RO5OJV,3ZURAPD28897VWD2B4S5SB6VGX7F11,Submitted,2022-05-26 01:21:45+03:00,random_10_12_candidates_133,"[""downstairs.jpg"", ""running.jpg""]","[""hive.jpg"", ""cabbage.jpg"", ""radish.jpg"", ""coal.jpg""]",67,40,tired,farm,"[""hive"", ""rise"", ""cabbage"", ""radish"", ""coal"", ""derby"", ""oxen"", ""lip"", ""downstairs"", ""running"", ""deodorant"", ""fertilizer""]",40,4
,526,salad,"[""cabbage"", ""radish""]",3VELCLL3GL59HGBW16X7HV2N1M01F5,A3RTW9UWYKSNWX,3ZURAPD28897VWD2B4S5SB6VGX7F11,Submitted,2022-05-26 11:13:11+03:00,random_10_12_candidates_133,"[""cabbage.jpg"", ""radish.jpg""]","[""running.jpg"", ""deodorant.jpg""]",0,67,salad,sweat,"[""hive"", ""rise"", ""cabbage"", ""radish"", ""coal"", ""derby"", ""oxen"", ""lip"", ""downstairs"", ""running"", ""deodorant"", ""fertilizer""]",0,2
,527,sweat,"[""running"", ""deodorant""]",3VELCLL3GL59HGBW16X7HV2N1M01F5,A3RTW9UWYKSNWX,3ZURAPD28897VWD2B4S5SB6VGX7F11,Submitted,2022-05-26 11:13:11+03:00,random_10_12_candidates_133,"[""cabbage.jpg"", ""radish.jpg""]","[""running.jpg"", ""deodorant.jpg""]",0,67,salad,sweat,"[""hive"", ""rise"", ""cabbage"", ""radish"", ""coal"", ""derby"", ""oxen"", ""lip"", ""downstairs"", ""running"", ""deodorant"", ""fertilizer""]",67,2
,528,cuisine,"[""spinach"", ""sticks""]",3YHH42UU5C1VAJ0ARYW5Y3OXTKTL0S,A1HKYY6XI2OHO1,3OKP4QVBP2J93KMXI7RGLXZAL6DAGJ,Submitted,2022-05-25 08:30:22+03:00,random_10_12_candidates_9,"[""spinach.jpg"", ""sticks.jpg""]","[""glove.jpg"", ""sleigh.jpg""]",0,67,cuisine,snowballs,"[""orphanage"", ""ballot"", ""glove"", ""manure"", ""sing"", ""spinach"", ""sticks"", ""birth control"", ""frame"", ""sleigh"", ""flag"", ""mansion""]",0,2
,529,snowballs,"[""glove"", ""sleigh""]",3YHH42UU5C1VAJ0ARYW5Y3OXTKTL0S,A1HKYY6XI2OHO1,3OKP4QVBP2J93KMXI7RGLXZAL6DAGJ,Submitted,2022-05-25 08:30:22+03:00,random_10_12_candidates_9,"[""spinach.jpg"", ""sticks.jpg""]","[""glove.jpg"", ""sleigh.jpg""]",0,67,cuisine,snowballs,"[""orphanage"", ""ballot"", ""glove"", ""manure"", ""sing"", ""spinach"", ""sticks"", ""birth control"", ""frame"", ""sleigh"", ""flag"", ""mansion""]",67,2
,530,health,"[""manure"", ""spinach"", ""birth control""]",3300DTYQT335S6VHRA3G0EPVXUYEQA,AZLZA0Q87TJZO,3OKP4QVBP2J93KMXI7RGLXZAL6DAGJ,Submitted,2022-05-25 21:00:33+03:00,random_10_12_candidates_9,"[""manure.jpg"", ""spinach.jpg"", ""birth control.jpg""]","[""sleigh.jpg"", ""flag.jpg"", ""mansion.jpg""]",50,80,health,travel,"[""orphanage"", ""ballot"", ""glove"", ""manure"", ""sing"", ""spinach"", ""sticks"", ""birth control"", ""frame"", ""sleigh"", ""flag"", ""mansion""]",50,3
,531,travel,"[""sleigh"", ""flag"", ""mansion""]",3300DTYQT335S6VHRA3G0EPVXUYEQA,AZLZA0Q87TJZO,3OKP4QVBP2J93KMXI7RGLXZAL6DAGJ,Submitted,2022-05-25 21:00:33+03:00,random_10_12_candidates_9,"[""manure.jpg"", ""spinach.jpg"", ""birth control.jpg""]","[""sleigh.jpg"", ""flag.jpg"", ""mansion.jpg""]",50,80,health,travel,"[""orphanage"", ""ballot"", ""glove"", ""manure"", ""sing"", ""spinach"", ""sticks"", ""birth control"", ""frame"", ""sleigh"", ""flag"", ""mansion""]",80,3
,532,cloth,"[""orphanage"", ""ballot"", ""sing"", ""flag""]",3IQ1VMJRYU6WAUXJU3Q8I09F2G5A90,A377LTGWJKY2IW,3OKP4QVBP2J93KMXI7RGLXZAL6DAGJ,Submitted,2022-05-25 23:51:34+03:00,random_10_12_candidates_9,"[""orphanage.jpg"", ""ballot.jpg"", ""sing.jpg"", ""flag.jpg""]","[""orphanage.jpg"", ""manure.jpg"", ""spinach.jpg""]",67,50,cloth,grows,"[""orphanage"", ""ballot"", ""glove"", ""manure"", ""sing"", ""spinach"", ""sticks"", ""birth control"", ""frame"", ""sleigh"", ""flag"", ""mansion""]",67,4
,533,grows,"[""orphanage"", ""manure"", ""spinach""]",3IQ1VMJRYU6WAUXJU3Q8I09F2G5A90,A377LTGWJKY2IW,3OKP4QVBP2J93KMXI7RGLXZAL6DAGJ,Submitted,2022-05-25 23:51:34+03:00,random_10_12_candidates_9,"[""orphanage.jpg"", ""ballot.jpg"", ""sing.jpg"", ""flag.jpg""]","[""orphanage.jpg"", ""manure.jpg"", ""spinach.jpg""]",67,50,cloth,grows,"[""orphanage"", ""ballot"", ""glove"", ""manure"", ""sing"", ""spinach"", ""sticks"", ""birth control"", ""frame"", ""sleigh"", ""flag"", ""mansion""]",50,3
,534,words,"[""creature"", ""credit card""]",30BXRYBRP5JMWDI5TKASD64UD8TWHS,A1HKYY6XI2OHO1,3XD2A6FGFNGYO6LJL17XEG7T3ZPS96,Submitted,2022-05-25 07:39:43+03:00,random_10_12_candidates_1772,"[""creature.jpg"", ""credit card.jpg""]","[""doll.jpg"", ""twin.jpg""]",100,100,words,pattern,"[""doll"", ""geisha"", ""twin"", ""urine"", ""jacket"", ""cracker"", ""creature"", ""puppy"", ""credit card"", ""tights""]",100,2
