AssignmentId,WorkerId,HITId,AssignmentStatus,SubmitTime,id,selected_images_q1,selected_images_q2,score_fooling_ai_1,score_fooling_ai_2,cue1,cue2,candidates,cue,associations,num_associations,annotation_index
32RIADZISTQZDKD1U8G8MSS50CNS45,A3UJSDFJ9LBQ6Z,3D5G8J4N5AQX0DB1D2HJG3SCW3STV4,Submitted,2022-05-13 18:58:19+03:00,172,"[""water.jpg"", ""earth.jpg"", ""drink.jpg""]","[""drink.jpg"", ""food.jpg""]",0,100,hydrogen,plant,"[""water.jpg"", ""earth.jpg"", ""drink.jpg"", ""recorder.jpg"", ""food.jpg""]",plant,"[""drink"", ""food""]",2,348
32RIADZISTQZDKD1U8G8MSS50CNS45,A3UJSDFJ9LBQ6Z,3D5G8J4N5AQX0DB1D2HJG3SCW3STV4,Submitted,2022-05-13 18:58:19+03:00,172,"[""water.jpg"", ""earth.jpg"", ""drink.jpg""]","[""drink.jpg"", ""food.jpg""]",0,100,hydrogen,plant,"[""water.jpg"", ""earth.jpg"", ""drink.jpg"", ""recorder.jpg"", ""food.jpg""]",plant,"[""drink"", ""food""]",2,349
33IZTU6J82NQBM1BEJIDJ3P3T72SXU,A1OZPLHNIU1519,3D5G8J4N5AQX0DB1D2HJG3SCW3STV4,Submitted,2022-05-13 19:21:42+03:00,172,"[""earth.jpg"", ""drink.jpg"", ""food.jpg""]","[""water.jpg"", ""drink.jpg"", ""recorder.jpg""]",0,50,botanical,spit,"[""water.jpg"", ""earth.jpg"", ""drink.jpg"", ""recorder.jpg"", ""food.jpg""]",spit,"[""water"", ""drink"", ""recorder""]",3,350
33IZTU6J82NQBM1BEJIDJ3P3T72SXU,A1OZPLHNIU1519,3D5G8J4N5AQX0DB1D2HJG3SCW3STV4,Submitted,2022-05-13 19:21:42+03:00,172,"[""earth.jpg"", ""drink.jpg"", ""food.jpg""]","[""water.jpg"", ""drink.jpg"", ""recorder.jpg""]",0,50,botanical,spit,"[""water.jpg"", ""earth.jpg"", ""drink.jpg"", ""recorder.jpg"", ""food.jpg""]",spit,"[""water"", ""drink"", ""recorder""]",3,351
3Z9WI9EOZ0AV1DOO46RPPVAZOOEHKJ,A2QX3YJXAAHHVV,3D5G8J4N5AQX0DB1D2HJG3SCW3STV4,Submitted,2022-05-13 19:51:34+03:00,172,"[""water.jpg"", ""drink.jpg"", ""food.jpg""]","[""drink.jpg"", ""food.jpg""]",0,67,dishes,presentation,"[""water.jpg"", ""earth.jpg"", ""drink.jpg"", ""recorder.jpg"", ""food.jpg""]",presentation,"[""drink"", ""food""]",2,352
3Z9WI9EOZ0AV1DOO46RPPVAZOOEHKJ,A2QX3YJXAAHHVV,3D5G8J4N5AQX0DB1D2HJG3SCW3STV4,Submitted,2022-05-13 19:51:34+03:00,172,"[""water.jpg"", ""drink.jpg"", ""food.jpg""]","[""drink.jpg"", ""food.jpg""]",0,67,dishes,presentation,"[""water.jpg"", ""earth.jpg"", ""drink.jpg"", ""recorder.jpg"", ""food.jpg""]",presentation,"[""drink"", ""food""]",2,353
3EKVH9QMEZQJ8HFWT42VYE97FWCD2X,AZLZA0Q87TJZO,36FQTHX3Z3DDSIF1T6KSXEU7ZCZB3Z,Submitted,2022-05-13 20:51:40+03:00,240,"[""olympics.jpg"", ""fight.jpg""]","[""olympics.jpg"", ""ring.jpg"", ""fight.jpg""]",67,80,talent,event,"[""olympics.jpg"", ""ring.jpg"", ""envelope.jpg"", ""crane.jpg"", ""fight.jpg""]",event,"[""olympics"", ""ring"", ""fight""]",3,354
3EKVH9QMEZQJ8HFWT42VYE97FWCD2X,AZLZA0Q87TJZO,36FQTHX3Z3DDSIF1T6KSXEU7ZCZB3Z,Submitted,2022-05-13 20:51:40+03:00,240,"[""olympics.jpg"", ""fight.jpg""]","[""olympics.jpg"", ""ring.jpg"", ""fight.jpg""]",67,80,talent,event,"[""olympics.jpg"", ""ring.jpg"", ""envelope.jpg"", ""crane.jpg"", ""fight.jpg""]",event,"[""olympics"", ""ring"", ""fight""]",3,355
35L9RVQFCP4949T0YKVRVIJXQFRUH8,AKQAI78JTXXC9,36FQTHX3Z3DDSIF1T6KSXEU7ZCZB3Z,Submitted,2022-05-13 21:07:01+03:00,240,"[""olympics.jpg"", ""ring.jpg"", ""fight.jpg""]","[""envelope.jpg"", ""crane.jpg""]",50,67,round,travel,"[""olympics.jpg"", ""ring.jpg"", ""envelope.jpg"", ""crane.jpg"", ""fight.jpg""]",travel,"[""envelope"", ""crane""]",2,356
35L9RVQFCP4949T0YKVRVIJXQFRUH8,AKQAI78JTXXC9,36FQTHX3Z3DDSIF1T6KSXEU7ZCZB3Z,Submitted,2022-05-13 21:07:01+03:00,240,"[""olympics.jpg"", ""ring.jpg"", ""fight.jpg""]","[""envelope.jpg"", ""crane.jpg""]",50,67,round,travel,"[""olympics.jpg"", ""ring.jpg"", ""envelope.jpg"", ""crane.jpg"", ""fight.jpg""]",travel,"[""envelope"", ""crane""]",2,357
3BDCF01OGYGS7EWVZ67EQVIH3LWLYR,A1HKYY6XI2OHO1,36FQTHX3Z3DDSIF1T6KSXEU7ZCZB3Z,Submitted,2022-05-13 22:14:51+03:00,240,"[""olympics.jpg"", ""fight.jpg""]","[""ring.jpg"", ""envelope.jpg""]",0,0,champion,wedding,"[""olympics.jpg"", ""ring.jpg"", ""envelope.jpg"", ""crane.jpg"", ""fight.jpg""]",wedding,"[""ring"", ""envelope""]",2,358
3BDCF01OGYGS7EWVZ67EQVIH3LWLYR,A1HKYY6XI2OHO1,36FQTHX3Z3DDSIF1T6KSXEU7ZCZB3Z,Submitted,2022-05-13 22:14:51+03:00,240,"[""olympics.jpg"", ""fight.jpg""]","[""ring.jpg"", ""envelope.jpg""]",0,0,champion,wedding,"[""olympics.jpg"", ""ring.jpg"", ""envelope.jpg"", ""crane.jpg"", ""fight.jpg""]",wedding,"[""ring"", ""envelope""]",2,359
3VNXK88KKD4G2I0H5YH4ENNSL8AV9O,A1HKYY6XI2OHO1,31ANT7FQN8OQXA5R7HIHYMVP8LVH5B,Submitted,2022-05-13 19:40:20+03:00,1231,"[""salt.jpg"", ""lock.jpg"", ""salad.jpg""]","[""salt.jpg"", ""squirrel.jpg"", ""wine.jpg""]",80,80,combination,sample,"[""salt.jpg"", ""squirrel.jpg"", ""lock.jpg"", ""salad.jpg"", ""wine.jpg"", ""oil.jpg""]",sample,"[""salt"", ""squirrel"", ""wine""]",3,360
3VNXK88KKD4G2I0H5YH4ENNSL8AV9O,A1HKYY6XI2OHO1,31ANT7FQN8OQXA5R7HIHYMVP8LVH5B,Submitted,2022-05-13 19:40:20+03:00,1231,"[""salt.jpg"", ""lock.jpg"", ""salad.jpg""]","[""salt.jpg"", ""squirrel.jpg"", ""wine.jpg""]",80,80,combination,sample,"[""salt.jpg"", ""squirrel.jpg"", ""lock.jpg"", ""salad.jpg"", ""wine.jpg"", ""oil.jpg""]",sample,"[""salt"", ""squirrel"", ""wine""]",3,361
3CFVK00FWM7QOUMPTNCM74YO4AIL64,AKQAI78JTXXC9,31ANT7FQN8OQXA5R7HIHYMVP8LVH5B,Submitted,2022-05-13 21:08:11+03:00,1231,"[""salt.jpg"", ""squirrel.jpg"", ""salad.jpg"", ""wine.jpg""]","[""lock.jpg"", ""oil.jpg""]",0,100,consume,seal,"[""salt.jpg"", ""squirrel.jpg"", ""lock.jpg"", ""salad.jpg"", ""wine.jpg"", ""oil.jpg""]",seal,"[""lock"", ""oil""]",2,362
3CFVK00FWM7QOUMPTNCM74YO4AIL64,AKQAI78JTXXC9,31ANT7FQN8OQXA5R7HIHYMVP8LVH5B,Submitted,2022-05-13 21:08:11+03:00,1231,"[""salt.jpg"", ""squirrel.jpg"", ""salad.jpg"", ""wine.jpg""]","[""lock.jpg"", ""oil.jpg""]",0,100,consume,seal,"[""salt.jpg"", ""squirrel.jpg"", ""lock.jpg"", ""salad.jpg"", ""wine.jpg"", ""oil.jpg""]",seal,"[""lock"", ""oil""]",2,363
3QRYMNZ7FZ3MES0M1D0UV6URTEETNC,A3RTW9UWYKSNWX,31ANT7FQN8OQXA5R7HIHYMVP8LVH5B,Submitted,2022-05-13 22:15:16+03:00,1231,"[""squirrel.jpg"", ""lock.jpg"", ""oil.jpg""]","[""salad.jpg"", ""wine.jpg"", ""oil.jpg""]",0,80,storage,shatter,"[""salt.jpg"", ""squirrel.jpg"", ""lock.jpg"", ""salad.jpg"", ""wine.jpg"", ""oil.jpg""]",shatter,"[""salad"", ""wine"", ""oil""]",3,364
3QRYMNZ7FZ3MES0M1D0UV6URTEETNC,A3RTW9UWYKSNWX,31ANT7FQN8OQXA5R7HIHYMVP8LVH5B,Submitted,2022-05-13 22:15:16+03:00,1231,"[""squirrel.jpg"", ""lock.jpg"", ""oil.jpg""]","[""salad.jpg"", ""wine.jpg"", ""oil.jpg""]",0,80,storage,shatter,"[""salt.jpg"", ""squirrel.jpg"", ""lock.jpg"", ""salad.jpg"", ""wine.jpg"", ""oil.jpg""]",shatter,"[""salad"", ""wine"", ""oil""]",3,365
3U5JL4WY5LV791Z0OIMVL09XFRUX4N,A2QX3YJXAAHHVV,373L46LKP7SP6ZLK24P8COUMI3UJK3,Submitted,2022-05-13 19:04:00+03:00,582,"[""sulfur.jpg"", ""icing.jpg"", ""store.jpg""]","[""office.jpg"", ""ink.jpg""]",50,67,ingredient,plastic,"[""sulfur.jpg"", ""icing.jpg"", ""store.jpg"", ""office.jpg"", ""ink.jpg""]",plastic,"[""office"", ""ink""]",2,366
3U5JL4WY5LV791Z0OIMVL09XFRUX4N,A2QX3YJXAAHHVV,373L46LKP7SP6ZLK24P8COUMI3UJK3,Submitted,2022-05-13 19:04:00+03:00,582,"[""sulfur.jpg"", ""icing.jpg"", ""store.jpg""]","[""office.jpg"", ""ink.jpg""]",50,67,ingredient,plastic,"[""sulfur.jpg"", ""icing.jpg"", ""store.jpg"", ""office.jpg"", ""ink.jpg""]",plastic,"[""office"", ""ink""]",2,367
3LWJHTCVCD8XYKVDMLNMIWAV7EJQFA,AZLZA0Q87TJZO,373L46LKP7SP6ZLK24P8COUMI3UJK3,Submitted,2022-05-13 19:19:35+03:00,582,"[""icing.jpg"", ""office.jpg""]","[""store.jpg"", ""office.jpg""]",67,100,swoosh,gleam,"[""sulfur.jpg"", ""icing.jpg"", ""store.jpg"", ""office.jpg"", ""ink.jpg""]",gleam,"[""store"", ""office""]",2,368
3LWJHTCVCD8XYKVDMLNMIWAV7EJQFA,AZLZA0Q87TJZO,373L46LKP7SP6ZLK24P8COUMI3UJK3,Submitted,2022-05-13 19:19:35+03:00,582,"[""icing.jpg"", ""office.jpg""]","[""store.jpg"", ""office.jpg""]",67,100,swoosh,gleam,"[""sulfur.jpg"", ""icing.jpg"", ""store.jpg"", ""office.jpg"", ""ink.jpg""]",gleam,"[""store"", ""office""]",2,369
3EA3QWIZ4JHU0RPV4XN2QYYA7ENTIX,A382S0KJMW3K9S,373L46LKP7SP6ZLK24P8COUMI3UJK3,Submitted,2022-05-13 20:07:05+03:00,582,"[""icing.jpg"", ""store.jpg""]","[""office.jpg"", ""ink.jpg""]",100,67,dentist,fax,"[""sulfur.jpg"", ""icing.jpg"", ""store.jpg"", ""office.jpg"", ""ink.jpg""]",fax,"[""office"", ""ink""]",2,370
3EA3QWIZ4JHU0RPV4XN2QYYA7ENTIX,A382S0KJMW3K9S,373L46LKP7SP6ZLK24P8COUMI3UJK3,Submitted,2022-05-13 20:07:05+03:00,582,"[""icing.jpg"", ""store.jpg""]","[""office.jpg"", ""ink.jpg""]",100,67,dentist,fax,"[""sulfur.jpg"", ""icing.jpg"", ""store.jpg"", ""office.jpg"", ""ink.jpg""]",fax,"[""office"", ""ink""]",2,371
36NEMU28XGZ8ORJGKHQ55BCQSGCWMR,A3UJSDFJ9LBQ6Z,3VDI8GSXAFFVKWTIL972P6TFVBJ8G5,Submitted,2022-05-13 19:12:26+03:00,1838,"[""submarine.jpg"", ""queen.jpg""]","[""queen.jpg"", ""soprano.jpg"", ""corpse.jpg""]",67,50,wave,wrinkle,"[""submarine.jpg"", ""queen.jpg"", ""dragon.jpg"", ""crown.jpg"", ""soprano.jpg"", ""corpse.jpg""]",wrinkle,"[""queen"", ""soprano"", ""corpse""]",3,372
36NEMU28XGZ8ORJGKHQ55BCQSGCWMR,A3UJSDFJ9LBQ6Z,3VDI8GSXAFFVKWTIL972P6TFVBJ8G5,Submitted,2022-05-13 19:12:26+03:00,1838,"[""submarine.jpg"", ""queen.jpg""]","[""queen.jpg"", ""soprano.jpg"", ""corpse.jpg""]",67,50,wave,wrinkle,"[""submarine.jpg"", ""queen.jpg"", ""dragon.jpg"", ""crown.jpg"", ""soprano.jpg"", ""corpse.jpg""]",wrinkle,"[""queen"", ""soprano"", ""corpse""]",3,373
38F5OAUN5OY76YH4LC2GLQ5DI35H72,AZLZA0Q87TJZO,3VDI8GSXAFFVKWTIL972P6TFVBJ8G5,Submitted,2022-05-13 19:24:40+03:00,1838,"[""queen.jpg"", ""crown.jpg""]","[""submarine.jpg"", ""queen.jpg"", ""corpse.jpg""]",0,50,pageant,smooth,"[""submarine.jpg"", ""queen.jpg"", ""dragon.jpg"", ""crown.jpg"", ""soprano.jpg"", ""corpse.jpg""]",smooth,"[""submarine"", ""queen"", ""corpse""]",3,374
38F5OAUN5OY76YH4LC2GLQ5DI35H72,AZLZA0Q87TJZO,3VDI8GSXAFFVKWTIL972P6TFVBJ8G5,Submitted,2022-05-13 19:24:40+03:00,1838,"[""queen.jpg"", ""crown.jpg""]","[""submarine.jpg"", ""queen.jpg"", ""corpse.jpg""]",0,50,pageant,smooth,"[""submarine.jpg"", ""queen.jpg"", ""dragon.jpg"", ""crown.jpg"", ""soprano.jpg"", ""corpse.jpg""]",smooth,"[""submarine"", ""queen"", ""corpse""]",3,375
30JNVC0ORA6HCGMJHBBMLHM8NU5QHJ,A3RTW9UWYKSNWX,3VDI8GSXAFFVKWTIL972P6TFVBJ8G5,Submitted,2022-05-13 22:10:00+03:00,1838,"[""dragon.jpg"", ""corpse.jpg""]","[""queen.jpg"", ""crown.jpg"", ""soprano.jpg""]",0,50,fiction,hat,"[""submarine.jpg"", ""queen.jpg"", ""dragon.jpg"", ""crown.jpg"", ""soprano.jpg"", ""corpse.jpg""]",hat,"[""queen"", ""crown"", ""soprano""]",3,376
30JNVC0ORA6HCGMJHBBMLHM8NU5QHJ,A3RTW9UWYKSNWX,3VDI8GSXAFFVKWTIL972P6TFVBJ8G5,Submitted,2022-05-13 22:10:00+03:00,1838,"[""dragon.jpg"", ""corpse.jpg""]","[""queen.jpg"", ""crown.jpg"", ""soprano.jpg""]",0,50,fiction,hat,"[""submarine.jpg"", ""queen.jpg"", ""dragon.jpg"", ""crown.jpg"", ""soprano.jpg"", ""corpse.jpg""]",hat,"[""queen"", ""crown"", ""soprano""]",3,377
3YT88D1N09KG75HPPL2NL19P5IJK30,A2QX3YJXAAHHVV,3ZUE82NE0ANP6WXNAP1K7LT3UWJ8F6,Submitted,2022-05-13 19:02:18+03:00,792,"[""badge.jpg"", ""bird.jpg""]","[""telephone.jpg"", ""badge.jpg""]",67,0,America,emergency,"[""telephone.jpg"", ""shelter.jpg"", ""badge.jpg"", ""bird.jpg"", ""baby.jpg""]",emergency,"[""telephone"", ""badge""]",2,378
3YT88D1N09KG75HPPL2NL19P5IJK30,A2QX3YJXAAHHVV,3ZUE82NE0ANP6WXNAP1K7LT3UWJ8F6,Submitted,2022-05-13 19:02:18+03:00,792,"[""badge.jpg"", ""bird.jpg""]","[""telephone.jpg"", ""badge.jpg""]",67,0,America,emergency,"[""telephone.jpg"", ""shelter.jpg"", ""badge.jpg"", ""bird.jpg"", ""baby.jpg""]",emergency,"[""telephone"", ""badge""]",2,379
3M0BCWMB8WIC50FJTS0WRV1WGHFBWO,AZLZA0Q87TJZO,3ZUE82NE0ANP6WXNAP1K7LT3UWJ8F6,Submitted,2022-05-13 19:37:17+03:00,792,"[""telephone.jpg"", ""badge.jpg""]","[""shelter.jpg"", ""badge.jpg"", ""bird.jpg""]",0,80,emergency,poky,"[""telephone.jpg"", ""shelter.jpg"", ""badge.jpg"", ""bird.jpg"", ""baby.jpg""]",poky,"[""shelter"", ""badge"", ""bird""]",3,380
3M0BCWMB8WIC50FJTS0WRV1WGHFBWO,AZLZA0Q87TJZO,3ZUE82NE0ANP6WXNAP1K7LT3UWJ8F6,Submitted,2022-05-13 19:37:17+03:00,792,"[""telephone.jpg"", ""badge.jpg""]","[""shelter.jpg"", ""badge.jpg"", ""bird.jpg""]",0,80,emergency,poky,"[""telephone.jpg"", ""shelter.jpg"", ""badge.jpg"", ""bird.jpg"", ""baby.jpg""]",poky,"[""shelter"", ""badge"", ""bird""]",3,381
3I7DHKZYGOM85YCF2TZJKLF4BJLF5D,AKQAI78JTXXC9,3ZUE82NE0ANP6WXNAP1K7LT3UWJ8F6,Submitted,2022-05-13 20:59:16+03:00,792,"[""telephone.jpg"", ""baby.jpg""]","[""telephone.jpg"", ""badge.jpg""]",67,67,communicate,service,"[""telephone.jpg"", ""shelter.jpg"", ""badge.jpg"", ""bird.jpg"", ""baby.jpg""]",service,"[""telephone"", ""badge""]",2,382
3I7DHKZYGOM85YCF2TZJKLF4BJLF5D,AKQAI78JTXXC9,3ZUE82NE0ANP6WXNAP1K7LT3UWJ8F6,Submitted,2022-05-13 20:59:16+03:00,792,"[""telephone.jpg"", ""baby.jpg""]","[""telephone.jpg"", ""badge.jpg""]",67,67,communicate,service,"[""telephone.jpg"", ""shelter.jpg"", ""badge.jpg"", ""bird.jpg"", ""baby.jpg""]",service,"[""telephone"", ""badge""]",2,383
3X65QVEQI19F4BVQ3EPPT4QY0VBLCC,AZLZA0Q87TJZO,3Q2T3FD0ONU9B9JYKVA1BU51BB3M3Z,Submitted,2022-05-13 19:44:16+03:00,1403,"[""write.jpg"", ""pen.jpg"", ""paper.jpg""]","[""tea party.jpg"", ""pen.jpg""]",0,67,penpal,prestigious,"[""tea party.jpg"", ""shake.jpg"", ""human.jpg"", ""write.jpg"", ""pen.jpg"", ""paper.jpg""]",prestigious,"[""tea party"", ""pen""]",2,384
3X65QVEQI19F4BVQ3EPPT4QY0VBLCC,AZLZA0Q87TJZO,3Q2T3FD0ONU9B9JYKVA1BU51BB3M3Z,Submitted,2022-05-13 19:44:16+03:00,1403,"[""write.jpg"", ""pen.jpg"", ""paper.jpg""]","[""tea party.jpg"", ""pen.jpg""]",0,67,penpal,prestigious,"[""tea party.jpg"", ""shake.jpg"", ""human.jpg"", ""write.jpg"", ""pen.jpg"", ""paper.jpg""]",prestigious,"[""tea party"", ""pen""]",2,385
35H6S234SBMCM5J410WFQF2RIKC56U,A382S0KJMW3K9S,3Q2T3FD0ONU9B9JYKVA1BU51BB3M3Z,Submitted,2022-05-13 20:32:09+03:00,1403,"[""pen.jpg"", ""paper.jpg""]","[""write.jpg"", ""pen.jpg"", ""paper.jpg""]",67,50,ink,test,"[""tea party.jpg"", ""shake.jpg"", ""human.jpg"", ""write.jpg"", ""pen.jpg"", ""paper.jpg""]",test,"[""write"", ""pen"", ""paper""]",3,386
35H6S234SBMCM5J410WFQF2RIKC56U,A382S0KJMW3K9S,3Q2T3FD0ONU9B9JYKVA1BU51BB3M3Z,Submitted,2022-05-13 20:32:09+03:00,1403,"[""pen.jpg"", ""paper.jpg""]","[""write.jpg"", ""pen.jpg"", ""paper.jpg""]",67,50,ink,test,"[""tea party.jpg"", ""shake.jpg"", ""human.jpg"", ""write.jpg"", ""pen.jpg"", ""paper.jpg""]",test,"[""write"", ""pen"", ""paper""]",3,387
31Q0U3WYDQ1W2NWQJNZVT3P61F217I,A3UJSDFJ9LBQ6Z,3Q2T3FD0ONU9B9JYKVA1BU51BB3M3Z,Submitted,2022-05-13 21:12:52+03:00,1403,"[""tea party.jpg"", ""human.jpg""]","[""human.jpg"", ""write.jpg""]",67,0,levels,sentient,"[""tea party.jpg"", ""shake.jpg"", ""human.jpg"", ""write.jpg"", ""pen.jpg"", ""paper.jpg""]",sentient,"[""human"", ""write""]",2,388
31Q0U3WYDQ1W2NWQJNZVT3P61F217I,A3UJSDFJ9LBQ6Z,3Q2T3FD0ONU9B9JYKVA1BU51BB3M3Z,Submitted,2022-05-13 21:12:52+03:00,1403,"[""tea party.jpg"", ""human.jpg""]","[""human.jpg"", ""write.jpg""]",67,0,levels,sentient,"[""tea party.jpg"", ""shake.jpg"", ""human.jpg"", ""write.jpg"", ""pen.jpg"", ""paper.jpg""]",sentient,"[""human"", ""write""]",2,389
3DY4FPOOA2AM6IW3ZFHQ58NMRV1RVU,AZLZA0Q87TJZO,30P8I9JKOI7VFB0BC6ZLDNMYG06V5F,Submitted,2022-05-13 21:11:34+03:00,1562,"[""ruler.jpg"", ""court.jpg""]","[""octopus.jpg"", ""king.jpg""]",67,67,rule,disguise,"[""octopus.jpg"", ""king.jpg"", ""ruler.jpg"", ""lock.jpg"", ""court.jpg"", ""lettuce.jpg""]",disguise,"[""octopus"", ""king""]",2,390
3DY4FPOOA2AM6IW3ZFHQ58NMRV1RVU,AZLZA0Q87TJZO,30P8I9JKOI7VFB0BC6ZLDNMYG06V5F,Submitted,2022-05-13 21:11:34+03:00,1562,"[""ruler.jpg"", ""court.jpg""]","[""octopus.jpg"", ""king.jpg""]",67,67,rule,disguise,"[""octopus.jpg"", ""king.jpg"", ""ruler.jpg"", ""lock.jpg"", ""court.jpg"", ""lettuce.jpg""]",disguise,"[""octopus"", ""king""]",2,391
3IGI0VL6486610VE5WEV1WO4U5NNO8,A1HKYY6XI2OHO1,30P8I9JKOI7VFB0BC6ZLDNMYG06V5F,Submitted,2022-05-13 21:35:04+03:00,1562,"[""king.jpg"", ""ruler.jpg"", ""court.jpg""]","[""king.jpg"", ""court.jpg""]",80,100,rules,block,"[""octopus.jpg"", ""king.jpg"", ""ruler.jpg"", ""lock.jpg"", ""court.jpg"", ""lettuce.jpg""]",block,"[""king"", ""court""]",2,392
3IGI0VL6486610VE5WEV1WO4U5NNO8,A1HKYY6XI2OHO1,30P8I9JKOI7VFB0BC6ZLDNMYG06V5F,Submitted,2022-05-13 21:35:04+03:00,1562,"[""king.jpg"", ""ruler.jpg"", ""court.jpg""]","[""king.jpg"", ""court.jpg""]",80,100,rules,block,"[""octopus.jpg"", ""king.jpg"", ""ruler.jpg"", ""lock.jpg"", ""court.jpg"", ""lettuce.jpg""]",block,"[""king"", ""court""]",2,393
3UWN2HHPUZRLZSN7CDV4L1Y5RV0SNM,A3RTW9UWYKSNWX,30P8I9JKOI7VFB0BC6ZLDNMYG06V5F,Submitted,2022-05-13 22:18:05+03:00,1562,"[""octopus.jpg"", ""king.jpg"", ""lettuce.jpg""]","[""king.jpg"", ""court.jpg""]",50,67,grow,listen,"[""octopus.jpg"", ""king.jpg"", ""ruler.jpg"", ""lock.jpg"", ""court.jpg"", ""lettuce.jpg""]",listen,"[""king"", ""court""]",2,394
3UWN2HHPUZRLZSN7CDV4L1Y5RV0SNM,A3RTW9UWYKSNWX,30P8I9JKOI7VFB0BC6ZLDNMYG06V5F,Submitted,2022-05-13 22:18:05+03:00,1562,"[""octopus.jpg"", ""king.jpg"", ""lettuce.jpg""]","[""king.jpg"", ""court.jpg""]",50,67,grow,listen,"[""octopus.jpg"", ""king.jpg"", ""ruler.jpg"", ""lock.jpg"", ""court.jpg"", ""lettuce.jpg""]",listen,"[""king"", ""court""]",2,395
3JZQSN0I3RW6LV1ZJPIAOI6T1S1FGX,AZLZA0Q87TJZO,39I4RL8QGJ381R1RTCZ7TUPB8P0H46,Submitted,2022-05-13 21:08:02+03:00,576,"[""shore.jpg"", ""cloth.jpg""]","[""fire.jpg"", ""cloth.jpg"", ""flame.jpg""]",67,0,swim,sauna,"[""shore.jpg"", ""fire.jpg"", ""cloth.jpg"", ""steward.jpg"", ""flame.jpg""]",sauna,"[""fire"", ""cloth"", ""flame""]",3,396
3JZQSN0I3RW6LV1ZJPIAOI6T1S1FGX,AZLZA0Q87TJZO,39I4RL8QGJ381R1RTCZ7TUPB8P0H46,Submitted,2022-05-13 21:08:02+03:00,576,"[""shore.jpg"", ""cloth.jpg""]","[""fire.jpg"", ""cloth.jpg"", ""flame.jpg""]",67,0,swim,sauna,"[""shore.jpg"", ""fire.jpg"", ""cloth.jpg"", ""steward.jpg"", ""flame.jpg""]",sauna,"[""fire"", ""cloth"", ""flame""]",3,397
3300DTYQT335S6VHRA3G0EPVVECQE2,A16184N1RO5OJV,39I4RL8QGJ381R1RTCZ7TUPB8P0H46,Submitted,2022-05-13 22:05:07+03:00,576,"[""shore.jpg"", ""fire.jpg"", ""flame.jpg""]","[""shore.jpg"", ""steward.jpg""]",50,0,summer,vacation,"[""shore.jpg"", ""fire.jpg"", ""cloth.jpg"", ""steward.jpg"", ""flame.jpg""]",vacation,"[""shore"", ""steward""]",2,398
3300DTYQT335S6VHRA3G0EPVVECQE2,A16184N1RO5OJV,39I4RL8QGJ381R1RTCZ7TUPB8P0H46,Submitted,2022-05-13 22:05:07+03:00,576,"[""shore.jpg"", ""fire.jpg"", ""flame.jpg""]","[""shore.jpg"", ""steward.jpg""]",50,0,summer,vacation,"[""shore.jpg"", ""fire.jpg"", ""cloth.jpg"", ""steward.jpg"", ""flame.jpg""]",vacation,"[""shore"", ""steward""]",2,399
3IJXV6UZ1Y5HKCC308I7QJXSJUNRIH,A1HKYY6XI2OHO1,39I4RL8QGJ381R1RTCZ7TUPB8P0H46,Submitted,2022-05-13 22:16:12+03:00,576,"[""fire.jpg"", ""flame.jpg""]","[""shore.jpg"", ""cloth.jpg"", ""steward.jpg""]",67,0,diabolical,vacation,"[""shore.jpg"", ""fire.jpg"", ""cloth.jpg"", ""steward.jpg"", ""flame.jpg""]",vacation,"[""shore"", ""cloth"", ""steward""]",3,400
3IJXV6UZ1Y5HKCC308I7QJXSJUNRIH,A1HKYY6XI2OHO1,39I4RL8QGJ381R1RTCZ7TUPB8P0H46,Submitted,2022-05-13 22:16:12+03:00,576,"[""fire.jpg"", ""flame.jpg""]","[""shore.jpg"", ""cloth.jpg"", ""steward.jpg""]",67,0,diabolical,vacation,"[""shore.jpg"", ""fire.jpg"", ""cloth.jpg"", ""steward.jpg"", ""flame.jpg""]",vacation,"[""shore"", ""cloth"", ""steward""]",3,401
3WOKGM4L7223G4374QCXQKSRMC1O0N,AZLZA0Q87TJZO,3MQY1YVHS36O70JIP66NE4PFTYZB2O,Submitted,2022-05-13 21:05:27+03:00,1327,"[""fire.jpg"", ""radiator.jpg"", ""hot.jpg""]","[""radiator.jpg"", ""hot.jpg""]",0,67,hot,radiant,"[""twig.jpg"", ""sparks.jpg"", ""fire.jpg"", ""radiator.jpg"", ""hot.jpg"", ""stairs.jpg""]",radiant,"[""radiator"", ""hot""]",2,402
3WOKGM4L7223G4374QCXQKSRMC1O0N,AZLZA0Q87TJZO,3MQY1YVHS36O70JIP66NE4PFTYZB2O,Submitted,2022-05-13 21:05:27+03:00,1327,"[""fire.jpg"", ""radiator.jpg"", ""hot.jpg""]","[""radiator.jpg"", ""hot.jpg""]",0,67,hot,radiant,"[""twig.jpg"", ""sparks.jpg"", ""fire.jpg"", ""radiator.jpg"", ""hot.jpg"", ""stairs.jpg""]",radiant,"[""radiator"", ""hot""]",2,403
3CPLWGV3MPL3UDR837VD46TFZ679NM,A1HKYY6XI2OHO1,3MQY1YVHS36O70JIP66NE4PFTYZB2O,Submitted,2022-05-13 21:57:01+03:00,1327,"[""fire.jpg"", ""hot.jpg""]","[""hot.jpg"", ""stairs.jpg""]",67,100,torch,increase,"[""twig.jpg"", ""sparks.jpg"", ""fire.jpg"", ""radiator.jpg"", ""hot.jpg"", ""stairs.jpg""]",increase,"[""hot"", ""stairs""]",2,404
